User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
47606,usr_14546,RT to win!! #giveaway #free #win,165,68,195,0,1,Earth,2022-11-09,#viral #trending
59343,usr_35671,Just finished reading an amazing book.,92,40,127,0,0,New York,2011-06-28,#food
32149,usr_10100,Had a great day at the park today,45,29,420,0,0,London,2012-09-19,
21807,usr_44153,Just finished reading an amazing book.,64,64,721,0,0,,2017-07-03,#food
62098,usr_85101,Buy cheap followers now! Link in bio.,124,59,148,0,1,Unknown,2022-01-26,#followback #f4f
73654,usr_51144,Follow me for follow back! #followback #follow,184,72,60,0,1,Earth,2019-09-18,#crypto
21442,usr_28116,Can't believe what happened in today's match!,136,70,472,0,0,Tokyo,2015-09-21,#food
70068,usr_53559,Follow me for follow back! #followback #follow,181,30,116,0,1,Worldwide,2024-12-25,#followback #f4f
35715,usr_76176,Traffic is terrible today.,1,45,363,0,0,Tokyo,2014-05-14,#cricket
98008,usr_74374,Traffic is terrible today.,108,50,1,0,0,Delhi,2011-09-09,#mondaymotivation
40947,usr_71063,RT to win!! #giveaway #free #win,215,63,26,0,1,Unknown,2020-03-22,#followback #f4f
53025,usr_59300,Buy cheap followers now! Link in bio.,236,81,310,1,1,Worldwide,2019-03-06,#crypto
67535,usr_70762,Making chai at midnight is peak productivity.,80,27,868,0,0,Mumbai,2018-10-06,#cricket
85066,usr_20959,Had a great day at the park today,41,21,943,0,0,New York,2014-03-07,
53910,usr_74297,Traffic is terrible today.,88,4,468,0,0,New York,2010-11-24,#photography
24408,usr_66243,Check this out #viral #trending,279,100,1,0,1,Unknown,2020-12-12,#crypto
92388,usr_55332,Had a great day at the park today,65,26,1268,0,0,Bangalore,2015-10-24,
54922,usr_12194,Can't believe what happened in today's match!,1,38,361,0,0,Delhi,2015-02-12,#cricket
77425,usr_85303,Just finished reading an amazing book.,1,27,1056,0,0,Mumbai,2010-09-17,#tech
15167,usr_16752,Check this out #viral #trending,70,92,1,0,1,Worldwide,2021-05-10,
56030,usr_44559,Can't believe what happened in today's match!,5,1,662,0,0,USA,2019-03-18,#food
99241,usr_45585,Check this out #viral #trending,150,100,280,0,1,Worldwide,2019-01-15,#viral #trending
48086,usr_84327,Traffic is terrible today.,112,38,572,0,0,USA,2017-03-21,
72140,usr_65021,Just finished reading an amazing book.,57,1,326,0,0,,2017-03-30,#food
34347,usr_83071,Had a great day at the park today,48,23,1139,0,0,USA,2013-08-21,#food
84167,usr_66512,Can't believe what happened in today's match!,58,30,811,0,0,London,2010-08-05,#mondaymotivation
46202,usr_46564,Traffic is terrible today.,1,1,1321,0,0,Bangalore,2012-10-09,#cricket
28140,usr_55388,RT to win!! #giveaway #free #win,103,76,114,0,1,,2023-07-15,#followback #f4f
11699,usr_10196,Traffic is terrible today.,18,34,625,0,0,Tokyo,2018-05-17,
99381,usr_32551,Check this out #viral #trending,173,84,70,0,1,Unknown,2019-12-31,#giveaway #win
99192,usr_31964,Check this out #viral #trending,80,1,188,1,1,Earth,2023-09-24,
96563,usr_11059,Follow me for follow back! #followback #follow,220,26,257,0,1,Worldwide,2019-08-23,#viral #trending
12260,usr_47294,Check this out #viral #trending,78,113,42,0,1,Worldwide,2023-03-27,
23928,usr_42244,Just finished reading an amazing book.,119,4,743,0,0,India,2016-11-26,
89822,usr_77896,Buy cheap followers now! Link in bio.,121,1,147,0,1,,2019-12-13,#followback #f4f
93746,usr_25570,Follow me for follow back! #followback #follow,280,145,10,0,1,Unknown,2024-07-22,#viral #trending
78146,usr_41524,Follow me for follow back! #followback #follow,1,65,230,0,1,,2023-07-24,#viral #trending
38091,usr_54883,Traffic is terrible today.,1,103,1109,0,0,Mumbai,2013-04-07,#photography
56789,usr_17901,Check this out #viral #trending,144,40,221,0,1,Earth,2019-03-08,
70012,usr_83179,Can't believe what happened in today's match!,42,52,686,0,0,New York,2011-06-20,#mondaymotivation
41604,usr_42997,RT to win!! #giveaway #free #win,187,110,177,0,1,Unknown,2022-01-13,#crypto
38305,usr_90774,Check this out #viral #trending,141,37,195,0,1,Unknown,2020-02-29,#crypto
85631,usr_75578,Check this out #viral #trending,184,1,188,0,1,Worldwide,2021-03-04,
24168,usr_68891,Check this out #viral #trending,286,116,55,0,1,,2019-06-01,#giveaway #win
89087,usr_55935,Traffic is terrible today.,18,61,878,0,0,India,2013-05-30,
41795,usr_44536,Just finished reading an amazing book.,107,41,700,0,0,Mumbai,2013-05-22,#mondaymotivation
17686,usr_86892,Traffic is terrible today.,122,37,1215,0,0,Delhi,2011-11-07,#cricket
58819,usr_44035,Had a great day at the park today,144,15,160,0,0,Bangalore,2015-05-08,#mondaymotivation
23168,usr_67799,Making chai at midnight is peak productivity.,50,14,287,0,0,,2020-12-26,#mondaymotivation
64870,usr_28785,Making chai at midnight is peak productivity.,21,43,872,1,0,Delhi,2010-05-02,#cricket
86865,usr_44359,Had a great day at the park today,124,18,608,0,0,London,2018-09-28,
15276,usr_97983,Check this out #viral #trending,150,14,206,0,1,Worldwide,2019-06-18,
87061,usr_82715,Making chai at midnight is peak productivity.,70,32,625,0,0,Mumbai,2018-10-03,#tech
73300,usr_81510,RT to win!! #giveaway #free #win,161,71,128,0,1,,2024-05-05,
82443,usr_62600,Had a great day at the park today,168,25,897,0,0,India,2016-02-10,#cricket
79013,usr_34673,Buy cheap followers now! Link in bio.,83,1,1,0,1,Worldwide,2020-12-26,#giveaway #win
65353,usr_72750,Just finished reading an amazing book.,68,66,355,0,0,New York,2010-10-03,#photography
87833,usr_40040,Had a great day at the park today,28,4,731,1,0,Delhi,2020-11-12,#cricket
98652,usr_98939,Check this out #viral #trending,78,36,204,0,1,Earth,2019-06-14,#viral #trending
80912,usr_76341,RT to win!! #giveaway #free #win,41,96,103,0,1,Earth,2020-12-03,#crypto
15943,usr_46989,RT to win!! #giveaway #free #win,150,68,127,0,1,,2019-09-25,#viral #trending
38601,usr_59052,Making chai at midnight is peak productivity.,37,54,277,1,0,Tokyo,2019-07-28,#cricket
19171,usr_53634,RT to win!! #giveaway #free #win,77,47,60,0,1,,2022-04-29,#crypto
83889,usr_55527,RT to win!! #giveaway #free #win,140,84,189,0,1,Worldwide,2020-04-30,#giveaway #win
34914,usr_46591,Check this out #viral #trending,185,106,1,0,1,Unknown,2021-10-07,#viral #trending
64896,usr_53189,Making chai at midnight is peak productivity.,1,52,785,0,0,Mumbai,2015-10-26,#mondaymotivation
72991,usr_43901,Check this out #viral #trending,44,145,92,0,1,,2024-01-19,
88116,usr_35632,Check this out #viral #trending,117,43,1,0,1,Unknown,2020-05-24,#giveaway #win
63744,usr_67799,Making chai at midnight is peak productivity.,105,25,1,0,0,Delhi,2017-07-08,
64127,usr_63346,Follow me for follow back! #followback #follow,189,1,104,0,1,Unknown,2023-03-05,#crypto
36972,usr_90801,Had a great day at the park today,82,23,970,0,0,New York,2017-11-02,#photography
33777,usr_13231,RT to win!! #giveaway #free #win,167,37,1,0,1,Unknown,2023-05-20,#followback #f4f
69878,usr_30387,Buy cheap followers now! Link in bio.,109,21,347,0,1,,2021-08-26,#followback #f4f
30332,usr_84581,Had a great day at the park today,1,1,665,0,0,Mumbai,2015-04-11,#mondaymotivation
86791,usr_99972,Can't believe what happened in today's match!,80,36,591,0,0,Delhi,2012-07-04,#photography
99539,usr_90777,RT to win!! #giveaway #free #win,177,22,174,0,1,,2023-10-07,
84228,usr_40792,Check this out #viral #trending,152,93,8,0,1,Earth,2023-12-04,
35575,usr_93148,Had a great day at the park today,1,69,856,0,0,USA,2010-10-11,#tech
69942,usr_31991,Traffic is terrible today.,1,1,739,0,0,Delhi,2010-07-03,#cricket
34219,usr_70725,Traffic is terrible today.,1,12,123,0,0,,2020-10-05,#cricket
35928,usr_86556,Follow me for follow back! #followback #follow,171,4,4,0,1,Unknown,2021-05-07,#followback #f4f
49121,usr_68502,Just finished reading an amazing book.,80,10,1,0,0,New York,2011-02-14,
89593,usr_87376,Buy cheap followers now! Link in bio.,121,95,138,0,1,,2022-08-18,#viral #trending
14705,usr_96266,Follow me for follow back! #followback #follow,236,127,168,0,1,Worldwide,2022-05-16,#followback #f4f
51232,usr_32245,Can't believe what happened in today's match!,136,49,1191,0,0,India,2013-12-19,#tech
93115,usr_33056,Can't believe what happened in today's match!,81,5,1454,0,0,Tokyo,2013-01-04,#food
33850,usr_88606,Follow me for follow back! #followback #follow,123,124,207,0,1,Worldwide,2023-12-11,#viral #trending
11792,usr_34854,Buy cheap followers now! Link in bio.,224,59,190,0,1,,2024-08-12,#giveaway #win
27294,usr_75677,Just finished reading an amazing book.,52,21,702,0,0,New York,2011-08-29,#food
93066,usr_96155,Buy cheap followers now! Link in bio.,205,95,1,0,1,Worldwide,2023-09-16,#viral #trending
34430,usr_22372,Can't believe what happened in today's match!,27,34,260,0,0,Tokyo,2018-09-29,#tech
13847,usr_72202,Can't believe what happened in today's match!,75,1,545,0,0,Delhi,2011-11-07,
37710,usr_74431,Had a great day at the park today,86,16,522,0,0,USA,2019-04-12,#mondaymotivation
12506,usr_20646,Traffic is terrible today.,53,7,579,0,0,Mumbai,2018-04-02,#tech
80373,usr_23325,Making chai at midnight is peak productivity.,50,22,719,0,0,Mumbai,2015-03-08,#tech
82512,usr_95830,Check this out #viral #trending,133,88,128,0,1,Unknown,2022-06-21,#viral #trending
11807,usr_29920,Traffic is terrible today.,111,59,1309,0,0,Bangalore,2018-03-07,#mondaymotivation
87015,usr_29391,Traffic is terrible today.,55,1,666,0,0,USA,2015-05-07,#food
12671,usr_25314,Check this out #viral #trending,187,30,426,0,1,,2020-06-07,#crypto
31266,usr_72286,Follow me for follow back! #followback #follow,184,40,366,0,1,Unknown,2022-08-15,#giveaway #win
89007,usr_60969,Traffic is terrible today.,11,31,1173,0,0,Tokyo,2014-01-12,
63031,usr_61352,Just finished reading an amazing book.,10,8,757,0,0,USA,2011-10-14,#mondaymotivation
82923,usr_86898,Traffic is terrible today.,61,40,1195,0,0,USA,2010-04-06,
93130,usr_75294,Follow me for follow back! #followback #follow,226,1,200,0,1,Worldwide,2024-08-17,#giveaway #win
97851,usr_65477,Had a great day at the park today,89,11,1010,0,0,London,2019-02-18,#cricket
39939,usr_48697,Traffic is terrible today.,71,58,143,0,0,London,2011-10-27,#tech
26011,usr_97771,RT to win!! #giveaway #free #win,151,35,260,0,1,Earth,2021-01-23,#followback #f4f
37222,usr_48525,Traffic is terrible today.,1,37,702,0,0,London,2019-06-30,
42662,usr_55591,RT to win!! #giveaway #free #win,143,114,1,0,1,Worldwide,2024-08-12,
78982,usr_22960,Traffic is terrible today.,70,36,478,0,0,New York,2014-10-09,
49318,usr_61214,Making chai at midnight is peak productivity.,1,62,821,1,0,Mumbai,2018-01-04,
53652,usr_95411,Buy cheap followers now! Link in bio.,154,118,82,0,1,Unknown,2019-11-19,#giveaway #win
36569,usr_45128,Had a great day at the park today,1,1,1203,0,0,India,2020-05-01,
70238,usr_47252,Just finished reading an amazing book.,100,29,365,0,0,Delhi,2016-02-02,#food
34530,usr_19865,Had a great day at the park today,85,1,535,0,0,New York,2019-01-01,#photography
60738,usr_44668,Traffic is terrible today.,15,1,304,0,0,,2010-04-07,#cricket
25191,usr_25398,Had a great day at the park today,23,19,159,1,0,Delhi,2016-01-25,#tech
26426,usr_95119,Follow me for follow back! #followback #follow,240,151,162,0,1,Unknown,2020-05-04,#giveaway #win
68079,usr_28423,RT to win!! #giveaway #free #win,163,92,30,0,1,,2023-01-12,#crypto
66047,usr_24357,Making chai at midnight is peak productivity.,89,1,683,0,0,Mumbai,2015-07-03,#food
95461,usr_88496,Check this out #viral #trending,139,53,1,0,1,Earth,2024-08-19,#followback #f4f
72835,usr_13440,Can't believe what happened in today's match!,137,16,426,0,0,Mumbai,2010-01-12,#tech
20279,usr_92059,Had a great day at the park today,1,62,1741,0,0,USA,2015-02-19,#cricket
53914,usr_65592,Just finished reading an amazing book.,40,48,530,0,0,,2012-11-10,#food
91999,usr_25289,Making chai at midnight is peak productivity.,84,23,1589,0,0,,2014-05-28,
71261,usr_79922,RT to win!! #giveaway #free #win,61,25,203,0,1,,2022-07-20,
44283,usr_23643,Can't believe what happened in today's match!,129,12,672,0,0,London,2010-12-03,
21401,usr_58140,Can't believe what happened in today's match!,85,1,554,0,0,New York,2014-10-27,
43586,usr_76681,Buy cheap followers now! Link in bio.,53,27,71,0,1,Earth,2021-05-19,
67912,usr_73559,Follow me for follow back! #followback #follow,213,17,149,0,1,,2022-11-05,#followback #f4f
96193,usr_79222,Had a great day at the park today,91,1,1,0,0,India,2014-10-11,#tech
55890,usr_30321,RT to win!! #giveaway #free #win,114,19,1,0,1,,2022-01-13,#viral #trending
48566,usr_35238,RT to win!! #giveaway #free #win,19,92,1,0,1,Earth,2024-02-04,#followback #f4f
21108,usr_72121,Making chai at midnight is peak productivity.,35,15,974,0,0,,2011-07-05,#food
32983,usr_37077,Had a great day at the park today,75,10,1,0,0,Delhi,2020-02-28,#food
93579,usr_97382,RT to win!! #giveaway #free #win,234,110,188,0,1,Unknown,2024-06-07,
42325,usr_77922,Follow me for follow back! #followback #follow,280,10,1,0,1,Earth,2019-02-04,#followback #f4f
24663,usr_72420,RT to win!! #giveaway #free #win,1,57,321,0,1,Unknown,2024-12-21,#viral #trending
87831,usr_17266,Just finished reading an amazing book.,65,58,1,0,0,New York,2017-06-23,#photography
85465,usr_81146,Check this out #viral #trending,269,38,94,0,1,Earth,2023-06-05,#followback #f4f
94182,usr_97414,Can't believe what happened in today's match!,94,58,313,0,0,Tokyo,2012-05-03,#photography
84264,usr_75061,Had a great day at the park today,134,9,570,0,0,India,2018-07-18,#tech
24026,usr_11957,Just finished reading an amazing book.,105,60,342,0,0,India,2019-01-26,
71510,usr_99916,Traffic is terrible today.,57,13,875,0,0,Mumbai,2016-06-14,#cricket
24869,usr_49167,Check this out #viral #trending,53,35,1,0,1,,2024-02-05,#viral #trending
84177,usr_70903,RT to win!! #giveaway #free #win,135,159,99,0,1,Earth,2022-12-26,#giveaway #win
40870,usr_29128,Had a great day at the park today,37,40,1006,0,0,London,2010-09-03,#cricket
90440,usr_94714,Can't believe what happened in today's match!,48,1,332,0,0,Tokyo,2011-05-12,#mondaymotivation
47923,usr_58869,Just finished reading an amazing book.,90,75,729,0,0,Mumbai,2013-07-30,
58630,usr_78601,Just finished reading an amazing book.,88,38,641,0,0,Tokyo,2011-01-14,#tech
95979,usr_38065,Buy cheap followers now! Link in bio.,30,89,70,0,1,Worldwide,2023-05-08,
71706,usr_62459,Traffic is terrible today.,33,24,1414,0,0,,2019-04-27,#cricket
24871,usr_31281,Check this out #viral #trending,209,93,24,0,1,Unknown,2021-11-11,#giveaway #win
33081,usr_56743,Can't believe what happened in today's match!,83,73,890,0,0,London,2014-12-01,#photography
27973,usr_93105,Just finished reading an amazing book.,1,1,598,0,0,Mumbai,2013-02-08,#tech
59958,usr_10833,Had a great day at the park today,37,1,339,0,0,New York,2018-12-04,
21629,usr_85892,Traffic is terrible today.,95,1,543,0,0,Tokyo,2018-11-28,#mondaymotivation
98338,usr_74369,Follow me for follow back! #followback #follow,201,25,245,0,1,Earth,2021-07-12,#viral #trending
55718,usr_49620,Follow me for follow back! #followback #follow,235,65,190,0,1,Worldwide,2022-10-24,
22527,usr_73534,Can't believe what happened in today's match!,66,18,640,0,0,Mumbai,2018-12-13,#tech
67761,usr_68839,Traffic is terrible today.,51,52,1,0,0,,2020-02-11,
91857,usr_65902,RT to win!! #giveaway #free #win,30,125,170,0,1,Unknown,2024-11-03,#viral #trending
34267,usr_33559,Buy cheap followers now! Link in bio.,91,175,144,0,1,,2022-01-31,#viral #trending
34726,usr_61514,Just finished reading an amazing book.,28,23,1009,0,0,USA,2014-04-15,#cricket
92502,usr_98103,Check this out #viral #trending,160,148,111,0,1,Worldwide,2019-09-25,
22451,usr_92470,Can't believe what happened in today's match!,128,23,478,1,0,New York,2010-11-20,#cricket
91183,usr_45585,Check this out #viral #trending,124,83,198,0,1,,2024-07-28,#viral #trending
95800,usr_25689,Traffic is terrible today.,1,27,1013,0,0,Mumbai,2019-11-23,#photography
27842,usr_36062,Had a great day at the park today,60,1,1,0,0,London,2017-05-01,#tech
14288,usr_99417,Follow me for follow back! #followback #follow,88,83,222,0,1,Unknown,2021-12-12,#followback #f4f
23710,usr_26272,Buy cheap followers now! Link in bio.,91,113,39,0,1,Unknown,2020-11-20,#followback #f4f
58589,usr_79514,Traffic is terrible today.,20,35,1385,0,0,Mumbai,2018-08-29,#mondaymotivation
47947,usr_38553,Buy cheap followers now! Link in bio.,80,44,85,0,1,,2019-11-22,#giveaway #win
80143,usr_46630,Check this out #viral #trending,206,96,155,0,1,,2021-09-05,#giveaway #win
79443,usr_17666,Making chai at midnight is peak productivity.,1,38,539,0,0,,2020-04-11,#food
93769,usr_49152,Making chai at midnight is peak productivity.,80,45,338,0,0,London,2012-01-03,#cricket
27125,usr_88265,Making chai at midnight is peak productivity.,62,90,440,0,0,Bangalore,2011-05-21,
58760,usr_78386,Buy cheap followers now! Link in bio.,162,60,131,0,1,Unknown,2024-05-05,#crypto
10611,usr_52317,Can't believe what happened in today's match!,11,13,1,0,0,New York,2015-03-15,#cricket
48558,usr_74174,Had a great day at the park today,103,48,1,0,0,,2012-06-12,#cricket
52568,usr_95980,Check this out #viral #trending,27,61,291,0,1,Worldwide,2020-04-13,#followback #f4f
95267,usr_46353,Follow me for follow back! #followback #follow,174,82,103,0,1,Earth,2020-06-05,#followback #f4f
75191,usr_68965,Check this out #viral #trending,260,56,151,0,1,,2022-07-29,
41519,usr_99373,Making chai at midnight is peak productivity.,1,19,502,0,0,New York,2014-10-28,#photography
39064,usr_51766,Traffic is terrible today.,105,32,1160,0,0,USA,2014-07-23,#food
46170,usr_19877,Traffic is terrible today.,59,16,789,0,0,New York,2016-03-15,#photography
85353,usr_90458,Follow me for follow back! #followback #follow,121,50,176,0,1,Unknown,2020-10-22,#viral #trending
98208,usr_72824,Had a great day at the park today,140,46,1,0,0,USA,2015-07-20,#food
72014,usr_68172,Can't believe what happened in today's match!,93,29,971,0,0,,2012-02-29,#tech
54295,usr_22554,Making chai at midnight is peak productivity.,2,25,553,0,0,New York,2011-07-14,#food
92938,usr_69445,Had a great day at the park today,50,42,196,0,0,India,2020-01-22,
49306,usr_30572,Traffic is terrible today.,72,1,222,0,0,Mumbai,2018-03-20,#mondaymotivation
83831,usr_56643,Making chai at midnight is peak productivity.,66,1,476,0,0,Delhi,2016-11-08,#photography
70811,usr_37614,Check this out #viral #trending,158,15,191,0,1,Earth,2022-07-11,#followback #f4f
32772,usr_34371,Can't believe what happened in today's match!,14,89,610,0,0,USA,2019-05-09,#food
97122,usr_66293,Traffic is terrible today.,11,1,565,0,0,London,2015-07-26,#cricket
16705,usr_28275,Follow me for follow back! #followback #follow,279,41,234,0,1,Earth,2023-04-12,#viral #trending
60328,usr_54605,Follow me for follow back! #followback #follow,49,110,208,0,1,Worldwide,2020-02-24,#viral #trending
54424,usr_31521,RT to win!! #giveaway #free #win,144,7,127,0,1,Earth,2020-02-23,#viral #trending
16505,usr_85362,Making chai at midnight is peak productivity.,21,32,121,0,0,Tokyo,2020-09-17,#photography
42444,usr_19676,Can't believe what happened in today's match!,129,20,973,0,0,,2020-04-10,#food
23082,usr_54295,Can't believe what happened in today's match!,38,8,1,0,0,,2013-03-03,#tech
14635,usr_41779,Just finished reading an amazing book.,1,1,909,0,0,London,2016-06-26,
92960,usr_72208,Buy cheap followers now! Link in bio.,104,129,45,0,1,Earth,2019-09-28,
32185,usr_64823,Traffic is terrible today.,106,84,453,0,0,Delhi,2012-11-11,#cricket
53279,usr_54000,Buy cheap followers now! Link in bio.,145,94,172,0,1,,2024-10-09,#giveaway #win
28958,usr_59106,Check this out #viral #trending,27,37,194,0,1,Worldwide,2021-03-22,#crypto
94599,usr_25832,RT to win!! #giveaway #free #win,117,84,211,1,1,Earth,2024-04-08,#followback #f4f
53687,usr_18943,RT to win!! #giveaway #free #win,38,109,47,0,1,Worldwide,2023-11-28,#viral #trending
56244,usr_84401,Follow me for follow back! #followback #follow,83,104,91,0,1,Earth,2024-04-30,#crypto
79942,usr_86640,Check this out #viral #trending,1,182,149,0,1,,2021-04-29,#followback #f4f
82173,usr_75188,Can't believe what happened in today's match!,91,12,425,0,0,London,2019-03-26,#photography
80644,usr_57395,Buy cheap followers now! Link in bio.,45,113,156,0,1,Earth,2021-02-05,
98781,usr_62742,Check this out #viral #trending,226,61,1,0,1,Worldwide,2020-05-08,#giveaway #win
91810,usr_21562,Just finished reading an amazing book.,109,30,684,0,0,USA,2011-02-13,#mondaymotivation
64967,usr_96164,Traffic is terrible today.,1,28,77,0,0,Bangalore,2011-08-22,#mondaymotivation
97026,usr_75382,RT to win!! #giveaway #free #win,69,42,1,0,1,Unknown,2023-12-08,#crypto
66155,usr_37594,Follow me for follow back! #followback #follow,86,8,100,0,1,Earth,2023-02-04,#crypto
83647,usr_95236,Making chai at midnight is peak productivity.,35,1,753,0,0,India,2013-01-01,#tech
78417,usr_17535,Just finished reading an amazing book.,101,8,403,0,0,Delhi,2014-08-26,
60205,usr_22759,Buy cheap followers now! Link in bio.,146,63,1,0,1,Earth,2023-01-03,#crypto
42613,usr_98905,Just finished reading an amazing book.,67,38,304,0,0,India,2018-02-16,#photography
84978,usr_68618,Making chai at midnight is peak productivity.,71,1,121,0,0,USA,2014-08-12,#mondaymotivation
14551,usr_64914,Just finished reading an amazing book.,1,1,1236,0,0,London,2014-04-18,#cricket
86955,usr_63852,Buy cheap followers now! Link in bio.,51,79,211,0,1,Worldwide,2020-03-29,#viral #trending
74340,usr_80004,RT to win!! #giveaway #free #win,67,141,23,0,1,,2022-05-16,#followback #f4f
42098,usr_10773,Check this out #viral #trending,68,95,29,0,1,,2019-07-06,#followback #f4f
45247,usr_69450,Just finished reading an amazing book.,129,48,913,0,0,USA,2012-09-14,#tech
96332,usr_47415,Had a great day at the park today,45,69,858,0,0,New York,2010-08-29,#cricket
55582,usr_82559,Traffic is terrible today.,82,40,1,0,0,Tokyo,2011-05-06,#photography
64773,usr_40432,Check this out #viral #trending,133,40,132,0,1,,2023-08-01,#crypto
68459,usr_55005,Making chai at midnight is peak productivity.,28,68,1119,0,0,,2018-03-22,#photography
87867,usr_38697,Check this out #viral #trending,96,1,219,0,1,,2022-06-17,#crypto
53065,usr_18322,Check this out #viral #trending,10,52,10,0,1,Worldwide,2023-07-19,#followback #f4f
90918,usr_93038,Making chai at midnight is peak productivity.,43,48,309,0,0,,2013-10-10,#tech
19545,usr_48228,Buy cheap followers now! Link in bio.,22,103,322,0,1,,2024-10-05,#viral #trending
24283,usr_62345,Can't believe what happened in today's match!,40,79,460,0,0,USA,2010-12-09,#mondaymotivation
46677,usr_71493,Had a great day at the park today,122,15,1023,0,0,Tokyo,2015-09-03,#cricket
84905,usr_55838,Traffic is terrible today.,7,18,662,1,0,,2010-12-07,
38361,usr_89541,Follow me for follow back! #followback #follow,161,112,6,0,1,Unknown,2019-07-04,#crypto
15741,usr_71587,Check this out #viral #trending,51,143,110,0,1,,2023-05-17,#crypto
45187,usr_13926,Can't believe what happened in today's match!,1,45,827,0,0,Mumbai,2018-10-01,#cricket
22903,usr_92984,RT to win!! #giveaway #free #win,168,51,64,0,1,Worldwide,2023-03-05,
71433,usr_28070,RT to win!! #giveaway #free #win,174,28,89,0,1,Earth,2019-02-04,#giveaway #win
15798,usr_34641,Traffic is terrible today.,62,1,598,0,0,India,2015-06-26,#food
37681,usr_70100,Traffic is terrible today.,74,1,811,0,0,New York,2010-02-06,#mondaymotivation
65923,usr_85247,Can't believe what happened in today's match!,36,23,264,0,0,India,2010-03-30,#photography
72973,usr_17017,Check this out #viral #trending,151,30,182,0,1,Worldwide,2021-02-20,#crypto
44524,usr_45826,Traffic is terrible today.,53,7,705,0,0,,2014-12-14,#mondaymotivation
17993,usr_17973,Can't believe what happened in today's match!,1,67,949,0,0,Bangalore,2012-06-16,#cricket
51220,usr_59298,Traffic is terrible today.,39,25,862,0,0,Bangalore,2010-12-12,#tech
82667,usr_20085,Check this out #viral #trending,150,39,185,0,1,Worldwide,2022-02-04,#followback #f4f
86917,usr_83621,Check this out #viral #trending,1,123,266,0,1,Worldwide,2019-06-13,#giveaway #win
84766,usr_26843,Check this out #viral #trending,44,26,121,0,1,Worldwide,2023-06-26,#giveaway #win
10053,usr_25324,Follow me for follow back! #followback #follow,80,66,42,0,1,Earth,2020-06-02,#crypto
95029,usr_12714,Traffic is terrible today.,69,1,784,0,0,,2018-06-26,#tech
95998,usr_93866,Had a great day at the park today,1,55,601,0,0,London,2012-08-31,#tech
87147,usr_77576,Making chai at midnight is peak productivity.,69,42,392,0,0,USA,2019-06-21,#mondaymotivation
45179,usr_36146,Follow me for follow back! #followback #follow,1,36,78,0,1,Unknown,2020-02-18,#crypto
23272,usr_39567,Had a great day at the park today,3,10,1285,0,0,London,2019-08-11,#mondaymotivation
26614,usr_44340,Follow me for follow back! #followback #follow,245,29,22,0,1,Worldwide,2020-01-16,#followback #f4f
97720,usr_12146,Had a great day at the park today,1,53,1272,0,0,India,2012-11-01,
66985,usr_49270,Buy cheap followers now! Link in bio.,216,37,127,0,1,Unknown,2022-04-14,
57277,usr_44832,Can't believe what happened in today's match!,47,52,510,0,0,Delhi,2013-03-07,#cricket
93269,usr_13378,Buy cheap followers now! Link in bio.,321,2,1,0,1,Worldwide,2022-02-28,
91235,usr_45638,Just finished reading an amazing book.,74,35,835,0,0,Mumbai,2019-05-04,#mondaymotivation
41502,usr_45493,Can't believe what happened in today's match!,90,42,730,0,0,,2018-01-26,#food
82179,usr_56998,Had a great day at the park today,58,19,1387,0,0,Delhi,2018-08-21,#mondaymotivation
74962,usr_63626,Had a great day at the park today,89,23,712,0,0,London,2017-03-18,#photography
68799,usr_89576,RT to win!! #giveaway #free #win,135,44,50,0,1,,2020-02-02,#crypto
13201,usr_72978,Follow me for follow back! #followback #follow,143,25,104,0,1,Unknown,2021-11-22,#crypto
88282,usr_76029,Check this out #viral #trending,180,21,212,0,1,Earth,2020-01-07,
89310,usr_29892,Buy cheap followers now! Link in bio.,245,110,216,0,1,,2024-12-23,#giveaway #win
21915,usr_92557,RT to win!! #giveaway #free #win,63,90,211,0,1,Unknown,2022-10-02,#giveaway #win
85684,usr_83632,Had a great day at the park today,167,30,1325,0,0,London,2012-07-18,#tech
82053,usr_66881,Traffic is terrible today.,85,47,1,0,0,Delhi,2010-07-05,#cricket
37941,usr_13609,Had a great day at the park today,1,1,856,0,0,,2018-09-14,#tech
54642,usr_30173,Had a great day at the park today,93,30,1,0,0,Tokyo,2015-10-16,#photography
88385,usr_75509,Check this out #viral #trending,92,106,152,0,1,Earth,2022-10-23,#viral #trending
19637,usr_73771,Buy cheap followers now! Link in bio.,71,45,158,0,1,Unknown,2023-11-08,#crypto
79822,usr_30319,Follow me for follow back! #followback #follow,151,97,66,0,1,Earth,2021-12-14,
30232,usr_92178,Check this out #viral #trending,165,101,275,0,1,Unknown,2021-09-30,#followback #f4f
59692,usr_58224,Follow me for follow back! #followback #follow,200,32,263,0,1,,2019-02-27,
96182,usr_33828,Can't believe what happened in today's match!,14,11,1137,0,0,New York,2017-05-15,#tech
90301,usr_88694,Check this out #viral #trending,203,101,203,0,1,Earth,2023-12-24,#viral #trending
55121,usr_62972,Just finished reading an amazing book.,130,41,278,0,0,USA,2012-08-11,#cricket
96752,usr_91600,Check this out #viral #trending,151,16,1,0,1,Earth,2019-02-20,#crypto
62129,usr_23071,Just finished reading an amazing book.,1,50,928,0,0,Delhi,2015-03-11,#photography
72963,usr_96271,Can't believe what happened in today's match!,41,85,534,0,0,Delhi,2013-08-15,#food
